customer_id,customer_name,country,segment
C03749,Customer 03749,Netherlands,Wholesale
C03750,Customer 03750,Netherlands,Retail
C03751,Customer 03751,Spain,Wholesale
C03752,Customer 03752,Italy,Retail
C03753,Customer 03753,Netherlands,Retail
C03754,Customer 03754,Germany,Retail
C03755,Customer 03755,Brazil,Industrial
C03756,Customer 03756,Germany,Industrial
C03757,Customer 03757,Spain,Wholesale
C03758,Customer 03758,Spain,Retail
C03759,Customer 03759,Brazil,Retail
C03760,Customer 03760,Spain,Retail
C03761,Customer 03761,Germany,Industrial
C03762,Customer 03762,Spain,Retail
C03763,Customer 03763,Spain,Retail
C03764,Customer 03764,Spain,Wholesale
C03765,Customer 03765,France,Retail
C03766,Customer 03766,France,Wholesale
C03767,Customer 03767,Italy,Retail
C03768,Customer 03768,Italy,Wholesale
C03769,Customer 03769,Italy,Retail
C03770,Customer 03770,France,Retail
C03771,Customer 03771,France,Retail
C03772,Customer 03772,Germany,Retail
C03773,Customer 03773,Spain,Wholesale
C03774,Customer 03774,Brazil,Retail
C03775,Customer 03775,France,Retail
C03776,Customer 03776,Germany,Wholesale
C03777,Customer 03777,Spain,Retail
C03778,Customer 03778,Netherlands,Wholesale
C03779,Customer 03779,Netherlands,Wholesale
C03780,Customer 03780,France,Retail
C03781,Customer 03781,Brazil,Wholesale
C03782,Customer 03782,Germany,Retail
C03783,Customer 03783,Brazil,Retail
C03784,Customer 03784,Italy,Retail
C03785,Customer 03785,Netherlands,Wholesale
C03786,Customer 03786,Spain,Wholesale
C03787,Customer 03787,Germany,Retail
C03788,Customer 03788,Brazil,Industrial
C03789,Customer 03789,Netherlands,Retail
C03790,Customer 03790,Germany,Industrial
C03791,Customer 03791,Brazil,Wholesale
C03792,Customer 03792,Germany,Industrial
C03793,Customer 03793,Germany,Industrial
C03794,Customer 03794,Spain,Industrial
C03795,Customer 03795,Netherlands,Retail
C03796,Customer 03796,Germany,Wholesale
C03797,Customer 03797,Italy,Wholesale
C03798,Customer 03798,Brazil,Wholesale
C03799,Customer 03799,Brazil,Retail
C03800,Customer 03800,Brazil,Industrial
C03801,Customer 03801,Netherlands,Retail
C03802,Customer 03802,Spain,Retail
C03803,Customer 03803,Italy,Retail
C03804,Customer 03804,Brazil,Retail
C03805,Customer 03805,Brazil,Wholesale
C03806,Customer 03806,Netherlands,Retail
C03807,Customer 03807,Brazil,Wholesale
C03808,Customer 03808,Brazil,Wholesale
C03809,Customer 03809,Spain,Retail
C03810,Customer 03810,Spain,Wholesale
C03811,Customer 03811,Germany,Retail
C03812,Customer 03812,France,Wholesale
C03813,Customer 03813,Italy,Industrial
C03814,Customer 03814,France,Retail
C03815,Customer 03815,France,Wholesale
C03816,Customer 03816,Brazil,Retail
C03817,Customer 03817,France,Retail
C03818,Customer 03818,Italy,Wholesale
C03819,Customer 03819,Spain,Retail
C03820,Customer 03820,Netherlands,Wholesale
C03821,Customer 03821,Brazil,Retail
C03822,Customer 03822,Brazil,Retail
C03823,Customer 03823,Spain,Industrial
C03824,Customer 03824,Germany,Retail
C03825,Customer 03825,Spain,Wholesale
C03826,Customer 03826,Netherlands,Retail
C03827,Customer 03827,France,Wholesale
C03828,Customer 03828,Spain,Wholesale
C03829,Customer 03829,Italy,Retail
C03830,Customer 03830,Brazil,Retail
C03831,Customer 03831,Netherlands,Retail
C03832,Customer 03832,Germany,Industrial
C03833,Customer 03833,Italy,Retail
C03834,Customer 03834,Spain,Retail
C03835,Customer 03835,Brazil,Wholesale
C03836,Customer 03836,Italy,Retail
C03837,Customer 03837,Germany,Retail
C03838,Customer 03838,Spain,Retail
C03839,Customer 03839,Netherlands,Retail
C03840,Customer 03840,Netherlands,Wholesale
C03841,Customer 03841,Netherlands,Industrial
C03842,Customer 03842,France,Industrial
C03843,Customer 03843,Spain,Industrial
C03844,Customer 03844,Germany,Retail
C03845,Customer 03845,Netherlands,Retail
C03846,Customer 03846,France,Wholesale
C03847,Customer 03847,Italy,Industrial
C03848,Customer 03848,France,Wholesale
C03849,Customer 03849,Italy,Retail
C03850,Customer 03850,Germany,Wholesale
C03851,Customer 03851,Italy,Wholesale
C03852,Customer 03852,Brazil,Industrial
C03853,Customer 03853,Brazil,Wholesale
C03854,Customer 03854,France,Retail
C03855,Customer 03855,France,Retail
C03856,Customer 03856,Italy,Retail
C03857,Customer 03857,France,Retail
C03858,Customer 03858,Brazil,Industrial
C03859,Customer 03859,Germany,Retail
C03860,Customer 03860,France,Retail
C03861,Customer 03861,Spain,Retail
C03862,Customer 03862,Spain,Wholesale
C03863,Customer 03863,Germany,Retail
C03864,Customer 03864,Spain,Retail
C03865,Customer 03865,Spain,Industrial
C03866,Customer 03866,Italy,Retail
C03867,Customer 03867,Spain,Retail
C03868,Customer 03868,Italy,Retail
C03869,Customer 03869,Germany,Wholesale
C03870,Customer 03870,Italy,Wholesale
C03871,Customer 03871,Brazil,Industrial
C03872,Customer 03872,Brazil,Retail
C03873,Customer 03873,Netherlands,Industrial
C03874,Customer 03874,France,Wholesale
C03875,Customer 03875,Spain,Retail
C03876,Customer 03876,Spain,Retail
C03877,Customer 03877,Italy,Retail
C03878,Customer 03878,Germany,Industrial
C03879,Customer 03879,Germany,Retail
C03880,Customer 03880,Brazil,Retail
C03881,Customer 03881,Netherlands,Wholesale
C03882,Customer 03882,Germany,Industrial
C03883,Customer 03883,Spain,Wholesale
C03884,Customer 03884,France,Wholesale
C03885,Customer 03885,Brazil,Retail
C03886,Customer 03886,France,Industrial
C03887,Customer 03887,Brazil,Retail
C03888,Customer 03888,Germany,Retail
C03889,Customer 03889,Brazil,Industrial
C03890,Customer 03890,Italy,Retail
C03891,Customer 03891,Spain,Retail
C03892,Customer 03892,Netherlands,Wholesale
C03893,Customer 03893,France,Retail
C03894,Customer 03894,Germany,Retail
C03895,Customer 03895,Spain,Wholesale
C03896,Customer 03896,Netherlands,Wholesale
C03897,Customer 03897,Spain,Wholesale
C03898,Customer 03898,Brazil,Retail
C03899,Customer 03899,Germany,Wholesale
C03900,Customer 03900,Netherlands,Wholesale
C03901,Customer 03901,Spain,Retail
C03902,Customer 03902,Netherlands,Retail
C03903,Customer 03903,Spain,Retail
C03904,Customer 03904,Brazil,Retail
C03905,Customer 03905,Netherlands,Retail
C03906,Customer 03906,Italy,Wholesale
C03907,Customer 03907,Italy,Industrial
C03908,Customer 03908,Netherlands,Retail
C03909,Customer 03909,Germany,Wholesale
C03910,Customer 03910,Netherlands,Retail
C03911,Customer 03911,Germany,Retail
C03912,Customer 03912,Netherlands,Wholesale
C03913,Customer 03913,Germany,Retail
C03914,Customer 03914,Spain,Industrial
C03915,Customer 03915,Italy,Retail
C03916,Customer 03916,Brazil,Retail
C03917,Customer 03917,Brazil,Retail
C03918,Customer 03918,Netherlands,Retail
C03919,Customer 03919,Brazil,Industrial
C03920,Customer 03920,Spain,Wholesale
C03921,Customer 03921,Netherlands,Retail
C03922,Customer 03922,Spain,Retail
C03923,Customer 03923,France,Wholesale
C03924,Customer 03924,France,Wholesale
C03925,Customer 03925,Spain,Retail
C03926,Customer 03926,Spain,Retail
C03927,Customer 03927,Spain,Retail
C03928,Customer 03928,Brazil,Retail
C03929,Customer 03929,Spain,Retail
C03930,Customer 03930,Italy,Retail
C03931,Customer 03931,Italy,Retail
C03932,Customer 03932,Brazil,Retail
C03933,Customer 03933,Italy,Retail
C03934,Customer 03934,Italy,Industrial
C03935,Customer 03935,Germany,Wholesale
C03936,Customer 03936,Netherlands,Retail
C03937,Customer 03937,Spain,Retail
C03938,Customer 03938,France,Retail
C03939,Customer 03939,Italy,Industrial
C03940,Customer 03940,Spain,Wholesale
C03941,Customer 03941,Spain,Retail
C03942,Customer 03942,Germany,Industrial
C03943,Customer 03943,Netherlands,Wholesale
C03944,Customer 03944,Netherlands,Wholesale
C03945,Customer 03945,Brazil,Retail
C03946,Customer 03946,Italy,Retail
C03947,Customer 03947,Brazil,Wholesale
C03948,Customer 03948,France,Retail
C03949,Customer 03949,Netherlands,Wholesale
C03950,Customer 03950,Germany,Wholesale
C03951,Customer 03951,France,Retail
C03952,Customer 03952,Germany,Retail
C03953,Customer 03953,Italy,Retail
C03954,Customer 03954,France,Retail
C03955,Customer 03955,Spain,Wholesale
C03956,Customer 03956,Netherlands,Wholesale
C03957,Customer 03957,Spain,Retail
C03958,Customer 03958,Italy,Wholesale
C03959,Customer 03959,Brazil,Retail
C03960,Customer 03960,Germany,Wholesale
C03961,Customer 03961,Netherlands,Retail
C03962,Customer 03962,Netherlands,Wholesale
C03963,Customer 03963,Spain,Wholesale
C03964,Customer 03964,France,Retail
C03965,Customer 03965,Germany,Wholesale
C03966,Customer 03966,Netherlands,Industrial
C03967,Customer 03967,Italy,Retail
C03968,Customer 03968,Germany,Wholesale
C03969,Customer 03969,Spain,Industrial
C03970,Customer 03970,Spain,Industrial
C03971,Customer 03971,France,Retail
C03972,Customer 03972,Netherlands,Wholesale
C03973,Customer 03973,Brazil,Industrial
C03974,Customer 03974,Germany,Wholesale
C03975,Customer 03975,Brazil,Retail
C03976,Customer 03976,Italy,Retail
C03977,Customer 03977,Spain,Wholesale
C03978,Customer 03978,Netherlands,Retail
C03979,Customer 03979,Spain,Retail
C03980,Customer 03980,Brazil,Retail
C03981,Customer 03981,France,Wholesale
C03982,Customer 03982,Brazil,Retail
C03983,Customer 03983,Italy,Industrial
C03984,Customer 03984,Italy,Wholesale
C03985,Customer 03985,Netherlands,Industrial
C03986,Customer 03986,France,Industrial
C03987,Customer 03987,Germany,Retail
C03988,Customer 03988,Brazil,Wholesale
C03989,Customer 03989,France,Retail
C03990,Customer 03990,France,Industrial
C03991,Customer 03991,Italy,Retail
C03992,Customer 03992,Italy,Wholesale
C03993,Customer 03993,Brazil,Wholesale
C03994,Customer 03994,Germany,Retail
C03995,Customer 03995,Spain,Wholesale
C03996,Customer 03996,France,Retail
C03997,Customer 03997,Brazil,Retail
C03998,Customer 03998,Netherlands,Retail
C03999,Customer 03999,Italy,Retail
C04000,Customer 04000,Spain,Wholesale
C04001,Customer 04001,Germany,Industrial
C04002,Customer 04002,Netherlands,Retail
C04003,Customer 04003,Brazil,Wholesale
C04004,Customer 04004,France,Industrial
C04005,Customer 04005,Italy,Wholesale
C04006,Customer 04006,Netherlands,Retail
C04007,Customer 04007,Germany,Industrial
C04008,Customer 04008,Spain,Retail
C04009,Customer 04009,Germany,Wholesale
C04010,Customer 04010,Brazil,Wholesale
C04011,Customer 04011,France,Wholesale
C04012,Customer 04012,Netherlands,Retail
C04013,Customer 04013,Italy,Retail
C04014,Customer 04014,France,Wholesale
C04015,Customer 04015,Germany,Retail
C04016,Customer 04016,Brazil,Retail
C04017,Customer 04017,Germany,Wholesale
C04018,Customer 04018,Brazil,Wholesale
C04019,Customer 04019,Germany,Retail
C04020,Customer 04020,Italy,Retail
C04021,Customer 04021,Brazil,Industrial
C04022,Customer 04022,Brazil,Retail
C04023,Customer 04023,Spain,Retail
C04024,Customer 04024,Germany,Retail
C04025,Customer 04025,France,Retail
C04026,Customer 04026,Brazil,Industrial
C04027,Customer 04027,Germany,Retail
C04028,Customer 04028,France,Retail
C04029,Customer 04029,Italy,Retail
C04030,Customer 04030,France,Retail
C04031,Customer 04031,Spain,Retail
C04032,Customer 04032,Spain,Industrial
C04033,Customer 04033,Germany,Wholesale
C04034,Customer 04034,Germany,Retail
C04035,Customer 04035,France,Retail
C04036,Customer 04036,Brazil,Retail
C04037,Customer 04037,Italy,Retail
C04038,Customer 04038,Spain,Wholesale
C04039,Customer 04039,Germany,Retail
C04040,Customer 04040,France,Wholesale
C04041,Customer 04041,Germany,Industrial
C04042,Customer 04042,Spain,Retail
C04043,Customer 04043,Italy,Industrial
C04044,Customer 04044,Brazil,Retail
C04045,Customer 04045,France,Retail
C04046,Customer 04046,Brazil,Wholesale
C04047,Customer 04047,France,Retail
C04048,Customer 04048,Germany,Wholesale
C04049,Customer 04049,France,Wholesale
C04050,Customer 04050,France,Retail
C04051,Customer 04051,Germany,Industrial
C04052,Customer 04052,France,Retail
C04053,Customer 04053,Italy,Wholesale
C04054,Customer 04054,Italy,Retail
C04055,Customer 04055,Brazil,Retail
C04056,Customer 04056,France,Retail
C04057,Customer 04057,Netherlands,Industrial
C04058,Customer 04058,Spain,Retail
C04059,Customer 04059,Germany,Industrial
C04060,Customer 04060,Spain,Retail
C04061,Customer 04061,Brazil,Retail
C04062,Customer 04062,Brazil,Retail
C04063,Customer 04063,Spain,Retail
C04064,Customer 04064,Spain,Industrial
C04065,Customer 04065,Italy,Retail
C04066,Customer 04066,France,Wholesale
C04067,Customer 04067,Netherlands,Wholesale
C04068,Customer 04068,France,Retail
C04069,Customer 04069,Italy,Wholesale
C04070,Customer 04070,Brazil,Industrial
C04071,Customer 04071,Brazil,Wholesale
C04072,Customer 04072,Italy,Retail
C04073,Customer 04073,Netherlands,Wholesale
C04074,Customer 04074,Netherlands,Wholesale
C04075,Customer 04075,Germany,Retail
C04076,Customer 04076,Brazil,Wholesale
C04077,Customer 04077,Netherlands,Retail
C04078,Customer 04078,Spain,Wholesale
C04079,Customer 04079,Germany,Industrial
C04080,Customer 04080,Italy,Industrial
C04081,Customer 04081,Netherlands,Wholesale
C04082,Customer 04082,Germany,Wholesale
C04083,Customer 04083,Italy,Wholesale
C04084,Customer 04084,Italy,Retail
C04085,Customer 04085,Spain,Retail
C04086,Customer 04086,Spain,Retail
C04087,Customer 04087,Germany,Retail
C04088,Customer 04088,Netherlands,Industrial
C04089,Customer 04089,Netherlands,Industrial
C04090,Customer 04090,Netherlands,Retail
C04091,Customer 04091,Italy,Retail
C04092,Customer 04092,Brazil,Wholesale
C04093,Customer 04093,France,Retail
C04094,Customer 04094,France,Wholesale
C04095,Customer 04095,Netherlands,Industrial
C04096,Customer 04096,Spain,Retail
C04097,Customer 04097,Spain,Retail
C04098,Customer 04098,Brazil,Retail
C04099,Customer 04099,Italy,Retail
C04100,Customer 04100,France,Retail
C04101,Customer 04101,Brazil,Retail
C04102,Customer 04102,Netherlands,Retail
C04103,Customer 04103,Germany,Retail
C04104,Customer 04104,Brazil,Retail
C04105,Customer 04105,Brazil,Wholesale
C04106,Customer 04106,France,Retail
C04107,Customer 04107,Brazil,Industrial
C04108,Customer 04108,Netherlands,Retail
C04109,Customer 04109,Spain,Retail
C04110,Customer 04110,Germany,Retail
C04111,Customer 04111,Brazil,Wholesale
C04112,Customer 04112,France,Retail
C04113,Customer 04113,Brazil,Retail
C04114,Customer 04114,Netherlands,Retail
C04115,Customer 04115,Germany,Industrial
C04116,Customer 04116,France,Retail
C04117,Customer 04117,Brazil,Retail
C04118,Customer 04118,Brazil,Industrial
C04119,Customer 04119,Germany,Retail
C04120,Customer 04120,Brazil,Retail
C04121,Customer 04121,Italy,Wholesale
C04122,Customer 04122,Netherlands,Retail
C04123,Customer 04123,Netherlands,Retail
C04124,Customer 04124,Germany,Retail
C04125,Customer 04125,Italy,Retail
C04126,Customer 04126,Spain,Industrial
C04127,Customer 04127,Brazil,Wholesale
C04128,Customer 04128,Brazil,Wholesale
C04129,Customer 04129,Spain,Retail
C04130,Customer 04130,France,Wholesale
C04131,Customer 04131,Brazil,Wholesale
C04132,Customer 04132,Netherlands,Retail
C04133,Customer 04133,Italy,Industrial
C04134,Customer 04134,Spain,Wholesale
C04135,Customer 04135,Netherlands,Wholesale
C04136,Customer 04136,Netherlands,Retail
C04137,Customer 04137,Netherlands,Retail
C04138,Customer 04138,Germany,Wholesale
C04139,Customer 04139,Netherlands,Wholesale
C04140,Customer 04140,Spain,Retail
C04141,Customer 04141,Italy,Retail
C04142,Customer 04142,Netherlands,Wholesale
C04143,Customer 04143,Brazil,Retail
C04144,Customer 04144,France,Retail
C04145,Customer 04145,Brazil,Wholesale
C04146,Customer 04146,Germany,Retail
C04147,Customer 04147,France,Retail
C04148,Customer 04148,Netherlands,Retail
C04149,Customer 04149,Netherlands,Industrial
C04150,Customer 04150,France,Retail
C04151,Customer 04151,Germany,Wholesale
C04152,Customer 04152,Spain,Industrial
C04153,Customer 04153,Netherlands,Wholesale
C04154,Customer 04154,Netherlands,Retail
C04155,Customer 04155,Germany,Retail
C04156,Customer 04156,Germany,Retail
C04157,Customer 04157,Italy,Wholesale
C04158,Customer 04158,Germany,Industrial
C04159,Customer 04159,Germany,Wholesale
C04160,Customer 04160,Brazil,Retail
C04161,Customer 04161,France,Retail
C04162,Customer 04162,France,Industrial
C04163,Customer 04163,Spain,Retail
C04164,Customer 04164,Germany,Wholesale
C04165,Customer 04165,Italy,Retail
C04166,Customer 04166,Italy,Wholesale
C04167,Customer 04167,France,Wholesale
C04168,Customer 04168,Germany,Retail
C04169,Customer 04169,Spain,Retail
C04170,Customer 04170,Italy,Wholesale
C04171,Customer 04171,France,Retail
C04172,Customer 04172,Germany,Retail
C04173,Customer 04173,Spain,Retail
C04174,Customer 04174,France,Retail
C04175,Customer 04175,France,Wholesale
C04176,Customer 04176,France,Retail
C04177,Customer 04177,Germany,Retail
C04178,Customer 04178,Italy,Industrial
C04179,Customer 04179,France,Retail
C04180,Customer 04180,France,Retail
C04181,Customer 04181,Spain,Wholesale
C04182,Customer 04182,France,Industrial
C04183,Customer 04183,Brazil,Wholesale
C04184,Customer 04184,Netherlands,Wholesale
C04185,Customer 04185,Brazil,Retail
C04186,Customer 04186,Spain,Retail
C04187,Customer 04187,Germany,Industrial
C04188,Customer 04188,Germany,Industrial
C04189,Customer 04189,Brazil,Wholesale
C04190,Customer 04190,Netherlands,Retail
C04191,Customer 04191,France,Retail
C04192,Customer 04192,France,Retail
C04193,Customer 04193,Italy,Industrial
C04194,Customer 04194,Brazil,Wholesale
C04195,Customer 04195,Spain,Retail
C04196,Customer 04196,France,Retail
C04197,Customer 04197,Spain,Retail
C04198,Customer 04198,Brazil,Retail
C04199,Customer 04199,Netherlands,Wholesale
C04200,Customer 04200,Germany,Wholesale
C04201,Customer 04201,Italy,Retail
C04202,Customer 04202,Italy,Wholesale
C04203,Customer 04203,France,Industrial
C04204,Customer 04204,Brazil,Retail
C04205,Customer 04205,Germany,Retail
C04206,Customer 04206,Italy,Retail
C04207,Customer 04207,Netherlands,Retail
C04208,Customer 04208,Netherlands,Retail
C04209,Customer 04209,Germany,Wholesale
C04210,Customer 04210,Spain,Retail
C04211,Customer 04211,Brazil,Retail
C04212,Customer 04212,Italy,Industrial
C04213,Customer 04213,France,Retail
C04214,Customer 04214,Italy,Wholesale
C04215,Customer 04215,Italy,Wholesale
C04216,Customer 04216,Netherlands,Wholesale
C04217,Customer 04217,France,Wholesale
C04218,Customer 04218,France,Wholesale
C04219,Customer 04219,Spain,Wholesale
C04220,Customer 04220,Brazil,Retail
C04221,Customer 04221,Brazil,Retail
C04222,Customer 04222,Spain,Retail
C04223,Customer 04223,Italy,Retail
C04224,Customer 04224,Spain,Retail
C04225,Customer 04225,Italy,Retail
C04226,Customer 04226,Germany,Retail
C04227,Customer 04227,France,Retail
C04228,Customer 04228,Spain,Retail
C04229,Customer 04229,France,Wholesale
C04230,Customer 04230,Brazil,Wholesale
C04231,Customer 04231,Brazil,Wholesale
C04232,Customer 04232,Netherlands,Retail
C04233,Customer 04233,Spain,Industrial
C04234,Customer 04234,Germany,Wholesale
C04235,Customer 04235,Germany,Retail
C04236,Customer 04236,Brazil,Industrial
C04237,Customer 04237,Netherlands,Retail
C04238,Customer 04238,Brazil,Wholesale
C04239,Customer 04239,Italy,Wholesale
C04240,Customer 04240,Germany,Retail
C04241,Customer 04241,France,Wholesale
C04242,Customer 04242,Germany,Retail
C04243,Customer 04243,Italy,Retail
C04244,Customer 04244,Brazil,Retail
C04245,Customer 04245,France,Retail
C04246,Customer 04246,Germany,Retail
C04247,Customer 04247,Germany,Wholesale
C04248,Customer 04248,Germany,Retail
C04249,Customer 04249,Netherlands,Retail
C04250,Customer 04250,France,Wholesale
C04251,Customer 04251,France,Retail
C04252,Customer 04252,France,Retail
C04253,Customer 04253,Netherlands,Wholesale
C04254,Customer 04254,France,Industrial
C04255,Customer 04255,France,Retail
C04256,Customer 04256,Germany,Retail
C04257,Customer 04257,Germany,Wholesale
C04258,Customer 04258,Brazil,Industrial
C04259,Customer 04259,Spain,Retail
C04260,Customer 04260,Brazil,Retail
C04261,Customer 04261,Germany,Retail
C04262,Customer 04262,Germany,Wholesale
C04263,Customer 04263,Germany,Industrial
C04264,Customer 04264,Italy,Wholesale
C04265,Customer 04265,Spain,Retail
C04266,Customer 04266,Netherlands,Wholesale
C04267,Customer 04267,France,Wholesale
C04268,Customer 04268,Netherlands,Retail
C04269,Customer 04269,Brazil,Wholesale
C04270,Customer 04270,Spain,Retail
C04271,Customer 04271,Italy,Retail
C04272,Customer 04272,Spain,Wholesale
C04273,Customer 04273,Netherlands,Retail
C04274,Customer 04274,Germany,Industrial
C04275,Customer 04275,Brazil,Retail
C04276,Customer 04276,Italy,Retail
C04277,Customer 04277,Brazil,Retail
C04278,Customer 04278,Italy,Retail
C04279,Customer 04279,Italy,Retail
C04280,Customer 04280,Netherlands,Wholesale
C04281,Customer 04281,France,Retail
C04282,Customer 04282,Netherlands,Retail
C04283,Customer 04283,Germany,Wholesale
C04284,Customer 04284,France,Retail
C04285,Customer 04285,Brazil,Wholesale
C04286,Customer 04286,Italy,Retail
C04287,Customer 04287,Italy,Retail
C04288,Customer 04288,Italy,Wholesale
C04289,Customer 04289,Italy,Wholesale
C04290,Customer 04290,Germany,Wholesale
C04291,Customer 04291,Brazil,Retail
C04292,Customer 04292,Netherlands,Retail
C04293,Customer 04293,France,Wholesale
C04294,Customer 04294,Brazil,Wholesale
C04295,Customer 04295,Netherlands,Wholesale
C04296,Customer 04296,Netherlands,Wholesale
C04297,Customer 04297,France,Wholesale
C04298,Customer 04298,Italy,Retail
C04299,Customer 04299,Brazil,Wholesale
C04300,Customer 04300,Brazil,Retail
C04301,Customer 04301,Germany,Retail
C04302,Customer 04302,Spain,Wholesale
C04303,Customer 04303,Brazil,Retail
C04304,Customer 04304,Brazil,Retail
C04305,Customer 04305,Italy,Industrial
C04306,Customer 04306,Italy,Wholesale
C04307,Customer 04307,Italy,Retail
C04308,Customer 04308,Italy,Industrial
C04309,Customer 04309,Italy,Retail
C04310,Customer 04310,Spain,Wholesale
C04311,Customer 04311,Spain,Retail
C04312,Customer 04312,Netherlands,Retail
C04313,Customer 04313,France,Retail
C04314,Customer 04314,Brazil,Retail
C04315,Customer 04315,Italy,Retail
C04316,Customer 04316,Germany,Retail
C04317,Customer 04317,Netherlands,Wholesale
C04318,Customer 04318,France,Retail
C04319,Customer 04319,Netherlands,Retail
C04320,Customer 04320,Brazil,Industrial
C04321,Customer 04321,Spain,Wholesale
C04322,Customer 04322,France,Industrial
C04323,Customer 04323,France,Retail
C04324,Customer 04324,Germany,Retail
C04325,Customer 04325,Netherlands,Wholesale
C04326,Customer 04326,France,Wholesale
C04327,Customer 04327,Netherlands,Retail
C04328,Customer 04328,France,Industrial
C04329,Customer 04329,Brazil,Wholesale
C04330,Customer 04330,Netherlands,Wholesale
C04331,Customer 04331,Germany,Retail
C04332,Customer 04332,Germany,Wholesale
C04333,Customer 04333,Netherlands,Retail
C04334,Customer 04334,Netherlands,Industrial
C04335,Customer 04335,Netherlands,Retail
C04336,Customer 04336,France,Retail
C04337,Customer 04337,Italy,Retail
C04338,Customer 04338,Germany,Wholesale
C04339,Customer 04339,Italy,Industrial
C04340,Customer 04340,Spain,Industrial
C04341,Customer 04341,Brazil,Wholesale
C04342,Customer 04342,France,Industrial
C04343,Customer 04343,France,Wholesale
C04344,Customer 04344,Germany,Retail
C04345,Customer 04345,France,Wholesale
C04346,Customer 04346,Spain,Retail
C04347,Customer 04347,Brazil,Retail
C04348,Customer 04348,Brazil,Retail
C04349,Customer 04349,Italy,Retail
C04350,Customer 04350,France,Industrial
C04351,Customer 04351,Spain,Industrial
C04352,Customer 04352,Spain,Retail
C04353,Customer 04353,Spain,Wholesale
C04354,Customer 04354,France,Retail
C04355,Customer 04355,France,Retail
C04356,Customer 04356,Italy,Retail
C04357,Customer 04357,Netherlands,Retail
C04358,Customer 04358,Germany,Retail
C04359,Customer 04359,Italy,Retail
C04360,Customer 04360,Netherlands,Retail
C04361,Customer 04361,Brazil,Retail
C04362,Customer 04362,Italy,Industrial
C04363,Customer 04363,France,Retail
C04364,Customer 04364,Netherlands,Retail
C04365,Customer 04365,Spain,Retail
C04366,Customer 04366,Netherlands,Retail
C04367,Customer 04367,Brazil,Retail
C04368,Customer 04368,Brazil,Retail
C04369,Customer 04369,Netherlands,Wholesale
C04370,Customer 04370,Spain,Wholesale
C04371,Customer 04371,Spain,Wholesale
C04372,Customer 04372,Germany,Wholesale
C04373,Customer 04373,Germany,Retail
C04374,Customer 04374,Italy,Retail
C04375,Customer 04375,Germany,Retail
C04376,Customer 04376,Spain,Retail
C04377,Customer 04377,Germany,Retail
C04378,Customer 04378,Germany,Retail
C04379,Customer 04379,Brazil,Wholesale
C04380,Customer 04380,Netherlands,Retail
C04381,Customer 04381,Netherlands,Retail
C04382,Customer 04382,Brazil,Wholesale
C04383,Customer 04383,France,Retail
C04384,Customer 04384,Spain,Wholesale
C04385,Customer 04385,France,Industrial
C04386,Customer 04386,Italy,Industrial
C04387,Customer 04387,Germany,Retail
C04388,Customer 04388,Brazil,Retail
C04389,Customer 04389,France,Wholesale
C04390,Customer 04390,Spain,Wholesale
C04391,Customer 04391,Germany,Wholesale
C04392,Customer 04392,Italy,Retail
C04393,Customer 04393,Brazil,Retail
C04394,Customer 04394,Brazil,Retail
C04395,Customer 04395,Spain,Retail
C04396,Customer 04396,Spain,Retail
C04397,Customer 04397,Germany,Industrial
C04398,Customer 04398,Germany,Retail
C04399,Customer 04399,Brazil,Wholesale
C04400,Customer 04400,Spain,Industrial
C04401,Customer 04401,France,Retail
C04402,Customer 04402,Brazil,Retail
C04403,Customer 04403,France,Wholesale
C04404,Customer 04404,Netherlands,Retail
C04405,Customer 04405,Germany,Retail
C04406,Customer 04406,Netherlands,Wholesale
C04407,Customer 04407,Germany,Wholesale
C04408,Customer 04408,Germany,Wholesale
C04409,Customer 04409,Germany,Industrial
C04410,Customer 04410,Germany,Retail
C04411,Customer 04411,Brazil,Wholesale
C04412,Customer 04412,Spain,Wholesale
C04413,Customer 04413,France,Wholesale
C04414,Customer 04414,Italy,Wholesale
C04415,Customer 04415,France,Wholesale
C04416,Customer 04416,France,Industrial
C04417,Customer 04417,France,Retail
C04418,Customer 04418,Brazil,Wholesale
C04419,Customer 04419,Italy,Retail
C04420,Customer 04420,Brazil,Wholesale
C04421,Customer 04421,Italy,Wholesale
C04422,Customer 04422,Netherlands,Wholesale
C04423,Customer 04423,Italy,Retail
C04424,Customer 04424,France,Retail
C04425,Customer 04425,Germany,Retail
C04426,Customer 04426,Netherlands,Retail
C04427,Customer 04427,Germany,Retail
C04428,Customer 04428,France,Industrial
C04429,Customer 04429,Italy,Retail
C04430,Customer 04430,Netherlands,Industrial
C04431,Customer 04431,Netherlands,Retail
C04432,Customer 04432,Brazil,Wholesale
C04433,Customer 04433,Netherlands,Wholesale
C04434,Customer 04434,Brazil,Wholesale
C04435,Customer 04435,Spain,Wholesale
C04436,Customer 04436,Netherlands,Wholesale
C04437,Customer 04437,Spain,Industrial
C04438,Customer 04438,Netherlands,Wholesale
C04439,Customer 04439,France,Retail
C04440,Customer 04440,Germany,Retail
C04441,Customer 04441,Germany,Wholesale
C04442,Customer 04442,France,Retail
C04443,Customer 04443,Italy,Retail
C04444,Customer 04444,France,Wholesale
C04445,Customer 04445,Italy,Retail
C04446,Customer 04446,France,Wholesale
C04447,Customer 04447,Germany,Wholesale
C04448,Customer 04448,Germany,Wholesale
C04449,Customer 04449,Spain,Wholesale
