order_id,order_date,customer_id,product_id,warehouse_id,supplier_id,carrier_id,quantity,unit_price,order_value,status
O0074144,2025-09-08,C02774,P0155,W03,S033,T14,40,5.29,211.6,Delivered
O0074145,2025-11-21,C00202,P0771,W08,S076,T15,34,6.95,236.3,Delivered
O0074146,2025-05-03,C03999,P0163,W07,S001,T14,47,13.82,649.54,Delivered
O0074147,2025-11-01,C00471,P0335,W05,S039,T13,38,36.54,1388.52,Delivered
O0074148,2025-10-28,C00554,P0336,W08,S079,T10,27,51.47,1389.69,Delivered
O0074149,2025-11-20,C01367,P0649,W07,S016,T06,26,20.19,524.94,In Transit
O0074150,2025-11-27,C02715,P0149,W12,S048,T07,25,18.61,465.25,Delivered
O0074151,2025-05-04,C03042,P0396,W11,S049,T01,36,7.45,268.2,Delivered
O0074152,2025-10-29,C00092,P0600,W11,S004,T09,15,41.29,619.35,Delivered
O0074153,2025-09-03,C02192,P0669,W04,S020,T14,8,28.32,226.56,Delivered
O0074154,2025-02-02,C04655,P0384,W05,S071,T05,28,28.22,790.16,Delivered
O0074155,2025-11-28,C00962,P0523,W01,S046,T01,23,14.26,327.98,In Transit
O0074156,2025-09-21,C04812,P0604,W11,S011,T09,42,23.07,968.94,Delivered
O0074157,2025-09-08,C00255,P0946,W12,S025,T12,38,24.49,930.62,Delivered
O0074158,2025-01-25,C03218,P0259,W08,S007,T02,42,30.88,1296.96,Cancelled
O0074159,2025-12-30,C02432,P0174,W01,S076,T15,35,34.55,1209.25,In Transit
O0074160,2025-12-20,C02583,P0944,W06,S040,T10,47,5.3,249.1,Cancelled
O0074161,2025-11-12,C00188,P0178,W01,S002,T07,33,13.5,445.5,Delivered
O0074162,2025-05-04,C02428,P0581,W01,S008,T04,28,27.91,781.48,In Transit
O0074163,2025-01-26,C00931,P0248,W06,S013,T08,20,36.19,723.8,Delivered
O0074164,2025-09-29,C01193,P0834,W10,S042,T03,18,14.62,263.16,Delivered
O0074165,2025-07-03,C00293,P0201,W09,S068,T09,17,26.29,446.93,In Transit
O0074166,2025-04-03,C00950,P0887,W02,S011,T05,15,21.92,328.8,Delivered
O0074167,2025-04-11,C02865,P0358,W07,S037,T02,46,40.22,1850.12,In Transit
O0074168,2025-09-04,C00458,P0408,W03,S045,T10,46,12.14,558.44,In Transit
O0074169,2025-11-16,C00775,P0920,W04,S058,T12,43,40.11,1724.73,Delivered
O0074170,2025-07-30,C00438,P0010,W12,S035,T12,6,3.58,21.48,Delivered
O0074171,2025-12-09,C01868,P0293,W02,S046,T07,2,24.26,48.52,Delivered
O0074172,2025-07-26,C02541,P0549,W04,S044,T04,49,14.44,707.56,Delivered
O0074173,2025-07-26,C01105,P0072,W12,S048,T06,36,35.26,1269.36,Delivered
O0074174,2025-05-12,C02844,P0819,W03,S042,T10,3,11.35,34.05,Delivered
O0074175,2025-01-22,C04493,P0482,W05,S070,T02,14,41.83,585.62,Delivered
O0074176,2025-04-04,C03290,P0698,W09,S058,T04,33,8.9,293.7,Delivered
O0074177,2025-05-07,C03181,P0055,W02,S036,T09,31,11.35,351.85,Delivered
O0074178,2025-08-15,C01260,P0355,W09,S080,T07,1,16.41,16.41,Delivered
O0074179,2025-03-10,C02098,P0237,W08,S035,T09,7,41.66,291.62,Delivered
O0074180,2025-07-05,C02761,P0002,W01,S059,T08,11,32.28,355.08,Delivered
O0074181,2025-07-13,C04072,P0097,W02,S047,T13,6,52.33,313.98,In Transit
O0074182,2025-07-06,C01300,P0581,W05,S048,T02,46,27.91,1283.86,Delivered
O0074183,2025-12-26,C04093,P0645,W07,S047,T07,4,51.73,206.92,Delivered
O0074184,2025-03-10,C00643,P0973,W09,S001,T03,18,30.27,544.86,Delivered
O0074185,2025-05-06,C03560,P0819,W09,S006,T14,3,11.35,34.05,In Transit
O0074186,2025-05-15,C04109,P0003,W02,S009,T07,38,26.58,1010.04,In Transit
O0074187,2025-09-25,C02548,P0219,W09,S063,T11,35,12.79,447.65,Delivered
O0074188,2025-08-30,C02491,P0688,W10,S067,T03,12,39.68,476.16,In Transit
O0074189,2025-10-31,C02599,P0456,W10,S071,T07,43,29.28,1259.04,In Transit
O0074190,2025-07-13,C02620,P0017,W06,S057,T04,21,27.32,573.72,Delivered
O0074191,2025-10-31,C04044,P0332,W01,S002,T05,42,39.38,1653.96,Delivered
O0074192,2025-01-11,C03996,P0456,W09,S021,T10,16,29.28,468.48,Delivered
O0074193,2025-02-24,C00739,P0183,W06,S035,T06,3,23.03,69.09,Delivered
O0074194,2025-08-11,C00366,P0526,W10,S059,T04,12,118.14,1417.68,Delivered
O0074195,2025-03-28,C02792,P0033,W09,S047,T10,43,29.72,1277.96,In Transit
O0074196,2025-04-18,C01991,P0999,W01,S066,T11,48,54.23,2603.04,Delivered
O0074197,2025-03-23,C04615,P0664,W04,S014,T02,7,36.33,254.31,Delivered
O0074198,2025-02-20,C01083,P0627,W09,S048,T07,26,15.01,390.26,Delivered
O0074199,2025-04-19,C04135,P0243,W04,S025,T04,50,53.02,2651.0,Delivered
O0074200,2025-12-01,C03955,P0243,W10,S008,T10,40,53.02,2120.8,Delivered
O0074201,2025-01-18,C02192,P0252,W02,S057,T09,14,59.41,831.74,Delivered
O0074202,2025-12-29,C04207,P0938,W03,S044,T05,48,9.86,473.28,Delivered
O0074203,2025-07-16,C03864,P0884,W01,S034,T07,1,37.13,37.13,Delivered
O0074204,2025-10-09,C00597,P0661,W03,S024,T06,46,14.13,649.98,Delivered
O0074205,2025-09-28,C00748,P0401,W09,S054,T06,31,11.17,346.27,Cancelled
O0074206,2025-01-23,C01755,P0069,W05,S072,T11,24,24.41,585.84,Delivered
O0074207,2025-04-06,C04546,P0419,W04,S028,T13,19,46.26,878.94,Delivered
O0074208,2025-11-14,C02315,P0987,W06,S054,T06,33,49.85,1645.05,Delivered
O0074209,2025-08-22,C02565,P0759,W10,S061,T10,44,10.53,463.32,Delivered
O0074210,2025-05-16,C02892,P0635,W12,S007,T05,14,12.29,172.06,Delivered
O0074211,2025-07-19,C03969,P0823,W03,S046,T03,7,21.54,150.78,Delivered
O0074212,2025-06-07,C03574,P0556,W11,S062,T08,9,19.91,179.19,Delivered
O0074213,2025-02-06,C02641,P0648,W11,S004,T03,50,34.93,1746.5,In Transit
O0074214,2025-12-08,C02116,P0385,W09,S003,T02,3,37.36,112.08,In Transit
O0074215,2025-03-29,C03066,P0039,W11,S030,T05,21,46.65,979.65,Delivered
O0074216,2025-11-12,C01756,P0547,W07,S005,T15,50,44.11,2205.5,Cancelled
O0074217,2025-03-30,C01946,P0143,W11,S064,T08,35,18.37,642.95,Delivered
O0074218,2025-08-09,C02904,P0367,W07,S037,T12,22,19.52,429.44,Delivered
O0074219,2025-06-28,C00828,P0588,W10,S062,T13,19,10.9,207.1,Delivered
O0074220,2025-11-19,C02300,P0627,W04,S023,T10,37,15.01,555.37,Delivered
O0074221,2025-08-18,C02600,P0324,W01,S005,T04,7,15.16,106.12,Delivered
O0074222,2025-08-06,C04877,P0890,W05,S063,T10,47,38.43,1806.21,In Transit
O0074223,2025-04-21,C04933,P0739,W04,S036,T09,47,69.48,3265.56,Delivered
O0074224,2025-11-12,C00664,P0244,W03,S073,T11,8,49.51,396.08,Delivered
O0074225,2025-02-16,C00151,P0569,W07,S009,T03,4,21.81,87.24,Delivered
O0074226,2025-07-04,C04098,P0737,W11,S005,T01,18,20.44,367.92,Delivered
O0074227,2025-04-09,C01754,P0407,W08,S053,T01,48,37.12,1781.76,Delivered
O0074228,2025-06-17,C01197,P0926,W03,S056,T04,7,24.14,168.98,Delivered
O0074229,2025-01-15,C00486,P0845,W07,S058,T04,45,22.87,1029.15,Delivered
O0074230,2025-09-10,C00031,P0140,W06,S029,T09,6,8.92,53.52,Delivered
O0074231,2025-10-01,C03440,P0489,W07,S076,T04,39,37.51,1462.89,Delivered
O0074232,2025-09-12,C01826,P0183,W09,S022,T08,12,23.03,276.36,Delivered
O0074233,2025-09-13,C01641,P0632,W01,S031,T02,47,11.29,530.63,Delivered
O0074234,2025-01-14,C02706,P0936,W11,S039,T13,41,24.67,1011.47,Delivered
O0074235,2025-09-02,C04909,P0199,W07,S035,T15,16,28.1,449.6,Delivered
O0074236,2025-05-01,C00410,P0902,W08,S049,T05,26,36.63,952.38,Delivered
O0074237,2025-08-14,C00858,P0297,W03,S053,T12,46,10.53,484.38,Delivered
O0074238,2025-08-23,C00962,P0153,W01,S050,T05,23,39.38,905.74,Delivered
O0074239,2025-04-19,C02330,P0478,W05,S024,T14,29,21.63,627.27,Delivered
O0074240,2025-02-19,C03731,P0774,W11,S016,T15,19,79.15,1503.85,Delivered
O0074241,2025-02-12,C04931,P0331,W03,S078,T11,14,11.77,164.78,Delivered
O0074242,2025-06-12,C03382,P0954,W10,S047,T12,28,15.13,423.64,Delivered
O0074243,2025-08-07,C00992,P0861,W06,S001,T08,30,20.73,621.9,Delivered
O0074244,2025-01-03,C03666,P0159,W11,S001,T05,4,66.62,266.48,Delivered
O0074245,2025-09-25,C00581,P0226,W03,S076,T05,46,30.35,1396.1,Delivered
O0074246,2025-04-01,C03182,P0380,W07,S064,T05,1,10.49,10.49,Delivered
O0074247,2025-10-23,C03279,P0887,W12,S066,T15,27,21.92,591.84,Delivered
O0074248,2025-09-13,C01211,P0937,W11,S005,T07,8,8.43,67.44,Delivered
O0074249,2025-09-23,C00385,P0237,W01,S061,T04,8,41.66,333.28,In Transit
O0074250,2025-03-17,C01188,P0791,W02,S048,T11,24,24.92,598.08,Delivered
O0074251,2025-08-29,C02010,P0328,W11,S073,T06,22,12.51,275.22,Delivered
O0074252,2025-09-05,C02331,P0783,W12,S018,T15,30,40.19,1205.7,Delivered
O0074253,2025-10-28,C01427,P0702,W10,S057,T07,12,8.77,105.24,Delivered
O0074254,2025-07-27,C04410,P0292,W03,S045,T03,45,16.87,759.15,In Transit
O0074255,2025-10-06,C02438,P0238,W03,S053,T08,9,5.77,51.93,Delivered
O0074256,2025-06-18,C01770,P0740,W02,S038,T08,30,14.3,429.0,Delivered
O0074257,2025-12-11,C00461,P0461,W10,S056,T14,38,62.56,2377.28,Delivered
O0074258,2025-09-16,C02921,P0662,W10,S005,T04,5,10.83,54.15,In Transit
O0074259,2025-01-03,C04432,P0286,W08,S021,T07,45,410.79,18485.55,Delivered
O0074260,2025-10-16,C03377,P0961,W12,S022,T13,23,33.26,764.98,Cancelled
O0074261,2025-02-23,C00395,P0792,W09,S063,T12,43,35.81,1539.83,Delivered
O0074262,2025-01-25,C00268,P0094,W02,S070,T04,14,102.22,1431.08,Delivered
O0074263,2025-07-31,C04603,P0071,W05,S002,T12,34,18.39,625.26,Delivered
O0074264,2025-06-30,C00958,P0207,W06,S029,T12,41,27.22,1116.02,Delivered
O0074265,2025-05-27,C03995,P0094,W01,S016,T14,5,102.22,511.1,Delivered
O0074266,2025-06-01,C00156,P0086,W08,S015,T02,25,17.54,438.5,Delivered
O0074267,2025-05-05,C04215,P0611,W03,S046,T11,47,47.25,2220.75,Cancelled
O0074268,2025-12-02,C00318,P0641,W08,S075,T03,3,65.17,195.51,Delivered
O0074269,2025-09-30,C03595,P0596,W04,S064,T09,4,55.22,220.88,Delivered
O0074270,2025-10-17,C04271,P0468,W08,S053,T06,17,37.71,641.07,Delivered
O0074271,2025-07-15,C04879,P0433,W05,S042,T10,2,32.71,65.42,In Transit
O0074272,2025-09-30,C01109,P0582,W04,S008,T15,48,73.41,3523.68,Delivered
O0074273,2025-07-12,C04005,P0370,W10,S011,T01,12,10.31,123.72,Delivered
O0074274,2025-11-27,C00666,P0319,W01,S080,T02,44,63.59,2797.96,In Transit
O0074275,2025-01-19,C02108,P0859,W08,S029,T06,6,37.46,224.76,Delivered
O0074276,2025-10-17,C02462,P0052,W12,S065,T12,46,24.76,1138.96,Delivered
O0074277,2025-06-18,C04114,P0526,W07,S031,T04,33,118.14,3898.62,Delivered
O0074278,2025-04-29,C01095,P0373,W03,S062,T13,33,21.4,706.2,Cancelled
O0074279,2025-08-10,C04709,P0667,W05,S010,T10,7,30.22,211.54,Delivered
O0074280,2025-12-01,C01826,P0697,W01,S024,T07,15,14.48,217.2,Delivered
O0074281,2025-04-13,C04320,P0838,W09,S016,T03,50,6.79,339.5,Delivered
O0074282,2025-06-24,C04258,P0421,W06,S072,T10,13,36.72,477.36,Cancelled
O0074283,2025-03-29,C03159,P0698,W02,S010,T07,26,8.9,231.4,Delivered
O0074284,2025-10-26,C02075,P0433,W12,S076,T05,1,32.71,32.71,In Transit
O0074285,2025-07-20,C04589,P0704,W09,S043,T12,42,19.63,824.46,Delivered
O0074286,2025-04-17,C04929,P0430,W01,S063,T12,50,19.94,997.0,Delivered
O0074287,2025-11-29,C02783,P0110,W11,S002,T10,50,17.56,878.0,Delivered
O0074288,2025-03-24,C01019,P0699,W07,S044,T13,44,11.15,490.6,Delivered
O0074289,2025-02-12,C01073,P0169,W03,S077,T11,39,74.08,2889.12,Delivered
O0074290,2025-04-04,C02527,P0538,W05,S033,T08,49,16.28,797.72,Delivered
O0074291,2025-04-23,C00878,P0040,W11,S071,T08,46,49.23,2264.58,In Transit
O0074292,2025-04-05,C01892,P0825,W03,S039,T11,30,27.85,835.5,Delivered
O0074293,2025-01-22,C03495,P0400,W09,S061,T06,29,19.18,556.22,Delivered
O0074294,2025-12-27,C04570,P0073,W08,S018,T11,26,13.89,361.14,Delivered
O0074295,2025-04-29,C01756,P0200,W03,S052,T10,13,6.65,86.45,Delivered
O0074296,2025-12-17,C03852,P0439,W02,S046,T14,50,27.29,1364.5,Cancelled
O0074297,2025-09-11,C00459,P0574,W09,S030,T05,46,94.29,4337.34,In Transit
O0074298,2025-10-20,C01114,P0515,W12,S007,T09,17,39.96,679.32,Delivered
O0074299,2025-04-27,C00343,P0306,W10,S067,T04,15,41.02,615.3,Delivered
O0074300,2025-08-28,C01995,P0263,W02,S047,T11,11,38.24,420.64,Delivered
O0074301,2025-05-26,C00638,P0028,W12,S022,T07,28,36.12,1011.36,Delivered
O0074302,2025-05-13,C04305,P0173,W05,S036,T07,18,41.88,753.84,Delivered
O0074303,2025-12-08,C03866,P0923,W10,S044,T09,11,30.66,337.26,Delivered
O0074304,2025-11-10,C04214,P0730,W01,S020,T06,32,16.39,524.48,Delivered
O0074305,2025-05-07,C00224,P0125,W11,S008,T08,43,16.84,724.12,Cancelled
O0074306,2025-01-02,C00499,P0789,W08,S029,T08,17,22.22,377.74,In Transit
O0074307,2025-07-16,C03858,P0799,W08,S034,T15,32,55.33,1770.56,Delivered
O0074308,2025-12-17,C04300,P0093,W09,S078,T10,43,21.09,906.87,Delivered
O0074309,2025-12-07,C00021,P0403,W06,S062,T04,21,12.92,271.32,Delivered
O0074310,2025-06-23,C03026,P0994,W07,S077,T02,13,19.21,249.73,Delivered
O0074311,2025-07-05,C00381,P0040,W01,S016,T04,8,49.23,393.84,Delivered
O0074312,2025-11-11,C00400,P0003,W11,S012,T04,39,26.58,1036.62,Delivered
O0074313,2025-03-04,C04361,P0183,W03,S047,T04,9,23.03,207.27,Delivered
O0074314,2025-04-11,C02873,P0698,W01,S041,T05,28,8.9,249.2,Delivered
O0074315,2025-02-22,C04128,P0379,W11,S042,T03,17,22.48,382.16,Delivered
O0074316,2025-08-03,C04907,P0695,W08,S057,T11,42,25.14,1055.88,Delivered
O0074317,2025-11-25,C02922,P0648,W10,S011,T12,27,34.93,943.11,Delivered
O0074318,2025-04-25,C00022,P0912,W11,S040,T01,26,66.29,1723.54,Delivered
O0074319,2025-11-20,C01128,P0315,W05,S005,T07,48,29.28,1405.44,Delivered
O0074320,2025-07-06,C04107,P0066,W04,S075,T13,45,21.4,963.0,Delivered
O0074321,2025-04-02,C00238,P0764,W01,S079,T10,8,14.86,118.88,In Transit
O0074322,2025-12-17,C03185,P0748,W08,S072,T05,14,47.46,664.44,Delivered
O0074323,2025-08-16,C01932,P0183,W04,S017,T06,49,23.03,1128.47,Delivered
O0074324,2025-07-19,C03730,P0987,W03,S013,T04,45,49.85,2243.25,Delivered
O0074325,2025-03-02,C03923,P0990,W06,S067,T14,28,64.49,1805.72,Delivered
O0074326,2025-07-21,C01987,P0275,W11,S046,T13,26,14.69,381.94,In Transit
O0074327,2025-03-26,C02719,P0710,W03,S066,T08,5,6.48,32.4,Delivered
O0074328,2025-06-03,C02267,P0049,W03,S034,T06,49,18.69,915.81,Delivered
O0074329,2025-12-03,C04082,P0659,W07,S038,T13,28,40.47,1133.16,Delivered
O0074330,2025-12-30,C04222,P0334,W01,S010,T10,14,70.59,988.26,Delivered
O0074331,2025-05-27,C03387,P0146,W12,S050,T15,21,77.54,1628.34,Delivered
O0074332,2025-04-27,C00635,P0182,W01,S057,T08,36,23.38,841.68,Delivered
O0074333,2025-03-18,C04495,P0447,W04,S054,T03,10,16.96,169.6,Delivered
O0074334,2025-03-18,C03400,P0721,W02,S073,T05,27,23.64,638.28,Delivered
O0074335,2025-07-11,C03804,P0514,W10,S076,T05,35,35.52,1243.2,Delivered
O0074336,2025-12-19,C00946,P0025,W11,S062,T03,22,104.43,2297.46,Delivered
O0074337,2025-11-07,C00879,P0758,W03,S052,T03,33,28.46,939.18,Delivered
O0074338,2025-04-16,C03788,P0316,W10,S070,T14,7,46.79,327.53,Delivered
O0074339,2025-11-01,C01103,P0740,W08,S058,T07,39,14.3,557.7,Delivered
O0074340,2025-06-21,C04076,P0669,W02,S056,T05,26,28.32,736.32,Delivered
O0074341,2025-08-30,C01484,P0899,W03,S076,T08,6,16.09,96.54,In Transit
O0074342,2025-04-04,C04852,P0739,W08,S017,T06,16,69.48,1111.68,Delivered
O0074343,2025-10-24,C01331,P0773,W09,S075,T05,35,77.3,2705.5,Delivered
O0074344,2025-06-20,C02311,P0264,W05,S014,T08,3,64.41,193.23,Delivered
O0074345,2025-10-12,C00671,P0543,W09,S021,T02,17,13.59,231.03,Cancelled
O0074346,2025-04-01,C01858,P0091,W02,S005,T06,17,9.72,165.24,Delivered
O0074347,2025-12-18,C03969,P0204,W09,S024,T05,47,7.54,354.38,Delivered
O0074348,2025-06-03,C04461,P0431,W02,S038,T14,15,18.2,273.0,Delivered
O0074349,2025-08-28,C01493,P0424,W12,S068,T14,12,26.4,316.8,Delivered
O0074350,2025-07-15,C03330,P0916,W12,S080,T13,5,121.83,609.15,Delivered
O0074351,2025-08-07,C02530,P0862,W06,S058,T07,9,35.25,317.25,Delivered
O0074352,2025-04-04,C00672,P0394,W01,S030,T03,24,25.43,610.32,Delivered
O0074353,2025-11-27,C04728,P0793,W05,S008,T01,7,27.24,190.68,Delivered
O0074354,2025-03-18,C00710,P0743,W08,S012,T05,44,26.24,1154.56,Delivered
O0074355,2025-05-12,C01478,P0338,W01,S072,T02,35,48.71,1704.85,Delivered
O0074356,2025-06-07,C00779,P0842,W01,S056,T02,5,36.21,181.05,Delivered
O0074357,2025-06-29,C03027,P0048,W01,S056,T05,46,7.5,345.0,Delivered
O0074358,2025-03-24,C04776,P0632,W09,S020,T02,34,11.29,383.86,Delivered
O0074359,2025-11-10,C02555,P0927,W04,S031,T08,42,29.87,1254.54,Delivered
O0074360,2025-08-13,C01598,P0527,W06,S078,T11,40,117.51,4700.4,Delivered
O0074361,2025-12-24,C04481,P0045,W10,S042,T01,35,38.11,1333.85,Delivered
O0074362,2025-05-09,C04631,P0102,W09,S004,T14,27,9.14,246.78,Delivered
O0074363,2025-06-03,C04744,P0436,W02,S056,T14,17,12.19,207.23,Delivered
O0074364,2025-07-28,C02693,P0897,W06,S069,T03,22,24.69,543.18,Delivered
O0074365,2025-08-04,C04923,P0533,W09,S035,T08,46,8.27,380.42,In Transit
O0074366,2025-03-05,C00405,P0179,W09,S062,T03,21,31.52,661.92,In Transit
O0074367,2025-11-02,C01181,P0406,W10,S041,T04,28,22.06,617.68,Delivered
O0074368,2025-12-30,C04632,P0032,W09,S074,T11,17,59.12,1005.04,Delivered
O0074369,2025-07-09,C04663,P0206,W04,S060,T06,19,7.48,142.12,Delivered
O0074370,2025-05-19,C04783,P0909,W08,S011,T09,23,14.62,336.26,Delivered
O0074371,2025-05-28,C04247,P0689,W07,S020,T02,11,18.37,202.07,In Transit
O0074372,2025-01-23,C01414,P0318,W02,S060,T11,12,14.06,168.72,Delivered
O0074373,2025-01-24,C02540,P0426,W05,S021,T06,47,22.91,1076.77,In Transit
O0074374,2025-05-17,C00191,P0483,W03,S070,T13,44,15.56,684.64,Cancelled
O0074375,2025-03-19,C02990,P0987,W03,S017,T07,19,49.85,947.15,Delivered
O0074376,2025-04-18,C03298,P0131,W06,S007,T05,27,16.8,453.6,Delivered
O0074377,2025-05-01,C00052,P0423,W12,S017,T08,39,15.32,597.48,Delivered
O0074378,2025-03-07,C03764,P0404,W11,S002,T09,19,59.64,1133.16,Delivered
O0074379,2025-05-27,C04370,P0933,W07,S017,T14,2,16.62,33.24,In Transit
O0074380,2025-01-14,C02015,P0296,W07,S079,T06,40,21.95,878.0,Delivered
O0074381,2025-10-11,C01180,P0147,W09,S024,T13,37,24.15,893.55,Delivered
O0074382,2025-09-11,C01760,P0536,W09,S007,T10,31,24.0,744.0,Delivered
O0074383,2025-03-02,C02546,P0476,W09,S019,T12,45,21.11,949.95,Delivered
O0074384,2025-03-01,C00147,P0050,W11,S023,T04,30,14.59,437.7,Delivered
O0074385,2025-01-27,C03382,P0038,W06,S073,T13,19,14.48,275.12,Delivered
O0074386,2025-03-09,C03100,P0126,W06,S025,T01,7,7.8,54.6,Delivered
O0074387,2025-08-03,C04023,P0913,W08,S002,T04,25,65.53,1638.25,Delivered
O0074388,2025-01-28,C04206,P0271,W07,S069,T12,40,23.54,941.6,Delivered
O0074389,2025-01-03,C03979,P0255,W04,S002,T13,12,18.44,221.28,In Transit
O0074390,2025-07-28,C03178,P0395,W04,S003,T07,9,31.74,285.66,Delivered
O0074391,2025-12-06,C03194,P0114,W06,S064,T14,47,120.15,5647.05,Delivered
O0074392,2025-06-21,C01517,P0981,W08,S030,T05,2,77.34,154.68,Delivered
O0074393,2025-04-04,C01549,P0929,W08,S004,T08,10,20.58,205.8,Delivered
O0074394,2025-10-31,C03692,P0564,W01,S052,T12,39,12.38,482.82,Delivered
O0074395,2025-11-01,C04210,P0828,W10,S031,T06,4,51.09,204.36,Cancelled
O0074396,2025-11-02,C02992,P0099,W05,S014,T13,23,14.58,335.34,Delivered
O0074397,2025-05-19,C01467,P0736,W06,S039,T03,9,13.35,120.15,In Transit
O0074398,2025-01-15,C02116,P0740,W09,S002,T06,34,14.3,486.2,In Transit
O0074399,2025-12-31,C04182,P0182,W11,S022,T15,25,23.38,584.5,Delivered
O0074400,2025-11-23,C03506,P0900,W09,S053,T04,20,17.57,351.4,Delivered
O0074401,2025-07-02,C01365,P0437,W06,S071,T09,15,32.43,486.45,Delivered
O0074402,2025-10-14,C02214,P0745,W03,S046,T10,33,28.35,935.55,Delivered
O0074403,2025-12-18,C02032,P0846,W12,S016,T11,32,68.64,2196.48,Delivered
O0074404,2025-01-22,C00005,P0886,W05,S035,T03,20,19.91,398.2,Delivered
O0074405,2025-06-21,C01904,P0740,W02,S006,T07,18,14.3,257.4,Delivered
O0074406,2025-11-11,C02918,P0878,W10,S057,T09,26,24.09,626.34,Delivered
O0074407,2025-09-18,C03475,P0096,W09,S011,T07,32,44.35,1419.2,In Transit
O0074408,2025-02-10,C03607,P0067,W07,S023,T07,45,24.12,1085.4,Delivered
O0074409,2025-01-24,C03263,P0664,W09,S032,T09,34,36.33,1235.22,Delivered
O0074410,2025-04-29,C03968,P0280,W04,S078,T14,26,23.43,609.18,Delivered
O0074411,2025-06-12,C01170,P0809,W08,S041,T08,43,26.23,1127.89,Delivered
O0074412,2025-02-15,C00069,P0892,W06,S070,T08,31,19.46,603.26,Delivered
O0074413,2025-04-09,C01549,P0042,W02,S070,T06,16,32.36,517.76,Delivered
O0074414,2025-07-06,C02956,P0211,W10,S064,T06,37,37.02,1369.74,Delivered
O0074415,2025-10-17,C03686,P0717,W06,S007,T14,45,24.41,1098.45,Delivered
O0074416,2025-07-27,C01433,P0709,W04,S024,T15,47,46.93,2205.71,Delivered
O0074417,2025-07-14,C00375,P0905,W11,S003,T12,20,9.57,191.4,Delivered
O0074418,2025-09-28,C00362,P0110,W06,S058,T09,49,17.56,860.44,In Transit
O0074419,2025-08-22,C04510,P0465,W08,S021,T06,11,34.35,377.85,Cancelled
O0074420,2025-03-24,C02575,P0502,W10,S077,T04,33,38.08,1256.64,Delivered
O0074421,2025-04-03,C04420,P0749,W08,S071,T14,46,63.46,2919.16,In Transit
O0074422,2025-02-12,C01002,P0022,W02,S024,T04,1,21.47,21.47,Delivered
O0074423,2025-02-12,C00090,P0276,W02,S017,T01,6,12.27,73.62,Delivered
O0074424,2025-10-30,C03233,P0527,W03,S069,T11,16,117.51,1880.16,Delivered
O0074425,2025-09-06,C03838,P0614,W12,S029,T05,36,32.99,1187.64,Delivered
O0074426,2025-08-23,C02374,P0829,W07,S019,T06,3,15.54,46.62,Delivered
O0074427,2025-06-11,C00019,P0734,W04,S054,T03,10,30.35,303.5,Delivered
O0074428,2025-02-03,C03586,P0832,W11,S053,T01,24,38.98,935.52,Delivered
O0074429,2025-06-02,C01538,P0630,W06,S013,T15,7,44.5,311.5,Delivered
O0074430,2025-02-26,C00796,P0911,W01,S024,T08,14,16.29,228.06,Cancelled
O0074431,2025-12-18,C01331,P0149,W07,S008,T14,50,18.61,930.5,In Transit
O0074432,2025-05-28,C00042,P0934,W07,S043,T02,3,36.14,108.42,Delivered
O0074433,2025-02-13,C03944,P0707,W11,S061,T15,19,19.6,372.4,In Transit
O0074434,2025-04-14,C02320,P0180,W06,S053,T05,12,27.18,326.16,Delivered
O0074435,2025-08-24,C00713,P0727,W10,S031,T04,45,30.04,1351.8,Delivered
O0074436,2025-06-14,C04259,P0070,W05,S033,T10,33,40.39,1332.87,Delivered
O0074437,2025-01-22,C01481,P0863,W10,S017,T09,37,18.41,681.17,Delivered
O0074438,2025-05-13,C02429,P0954,W01,S005,T01,11,15.13,166.43,Delivered
O0074439,2025-09-07,C03654,P0923,W11,S048,T10,5,30.66,153.3,Delivered
O0074440,2025-07-13,C02988,P0661,W09,S038,T09,32,14.13,452.16,Delivered
O0074441,2025-07-24,C00153,P0111,W02,S060,T05,13,15.32,199.16,Delivered
O0074442,2025-08-30,C02481,P0724,W08,S016,T15,20,36.21,724.2,Cancelled
O0074443,2025-09-23,C01388,P0607,W08,S072,T01,7,14.28,99.96,Delivered
O0074444,2025-06-06,C04391,P0345,W09,S026,T06,13,32.28,419.64,Delivered
O0074445,2025-10-02,C04998,P0367,W05,S046,T10,14,19.52,273.28,In Transit
O0074446,2025-11-27,C02970,P0846,W09,S033,T12,45,68.64,3088.8,Delivered
O0074447,2025-02-18,C04281,P0455,W07,S041,T14,17,8.27,140.59,In Transit
O0074448,2025-09-23,C02926,P0861,W05,S044,T01,2,20.73,41.46,Delivered
O0074449,2025-04-11,C03271,P0439,W08,S061,T06,44,27.29,1200.76,Delivered
O0074450,2025-02-09,C01392,P0149,W08,S033,T14,16,18.61,297.76,Delivered
O0074451,2025-04-03,C02156,P0344,W10,S001,T01,21,38.25,803.25,Delivered
O0074452,2025-12-06,C01117,P0786,W12,S048,T04,15,13.78,206.7,In Transit
O0074453,2025-08-10,C03704,P0736,W02,S074,T11,11,13.35,146.85,Delivered
O0074454,2025-06-17,C03878,P0489,W06,S032,T02,47,37.51,1762.97,Delivered
O0074455,2025-04-05,C02073,P0855,W12,S023,T06,23,18.96,436.08,Delivered
O0074456,2025-07-14,C01578,P0869,W10,S033,T11,24,22.58,541.92,In Transit
O0074457,2025-07-08,C00365,P0664,W12,S057,T10,30,36.33,1089.9,Delivered
